"Date","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2014-12-31,"Cory Lake Isles","FL","Tampa","Hillsborough","Tampa",2175,380700,0.0063441712926249,0.0149293521727539,0.0339489407930473,0.0397393877887799,-0.000419309796456657,"2006-07","2006-Q3",523000,-0.27208413001912,"2004-12"
2014-12-31,"Belmont","NE","Lincoln","Lancaster","Lincoln",2176,115800,0.00433651344319167,0.0122377622377622,0.0376344086021505,0.00977963893455236,0.00955043166918568,"2014-12","2014-Q4",115800,0,"2014-12"
2014-12-31,"Olde Town East","OH","Columbus","Franklin","Columbus",2177,89200,0.0101925254813137,0.00790960451977401,0.0721153846153846,-0.018440947968712,-0.0161756766573123,"2005-10","2005-Q4",112400,-0.206405693950178,"2003-01"
2014-12-31,"Oxford Hunt","NC","Charlotte","Mecklenburg","Charlotte",2178,370700,0.00379095586244246,0.0170096021947874,0.0439312869614193,0.0264734117962258,0.0214546639485833,"2008-01","2008-Q1",378100,-0.019571541920127,"2007-10"
2014-12-31,"East Atlanta","GA","Atlanta","Fulton","Atlanta",2179,219200,0.00504355800091701,0.0252572497661366,0.0932668329177057,0.0651196998242323,0.019558806840055,"2014-12","2014-Q4",219200,0,"2014-12"
2014-12-31,"Mt. Baker","WA","Bellingham","Whatcom","Bellingham",2180,300100,0.00704697986577181,0.0238826339133402,0.0589273112208892,0.0105206717271604,0.0163388629736763,"2006-06","2006-Q2",314500,-0.0457869634340223,"2005-11"
2014-12-31,"Marrowbone","TN","Nashville","Davidson","Nashville",2181,137200,0.00734214390602056,0.037821482602118,0.0984787830264211,0.0130307505184315,0.0219708390393965,"2014-12","2014-Q4",137200,0,"2014-12"
2014-12-31,"Roosevelt","WA","Seattle","King","Seattle",2182,553500,0.0155963302752294,0.0357410179640719,0.0919313474058,0.0496042217945878,0.0354459205144895,"2014-12","2014-Q4",553500,0,"2014-12"
2014-12-31,"Westlake","WA","Seattle","King","Seattle",2183,410300,0.00244319569997557,0.00959645669291339,0.128437843784378,0.0369048923134374,0.0272742384100926,"2007-07","2007-Q3",429500,-0.0447031431897555,"2006-10"
2014-12-31,"Alta Mesa","CA","Santa Barbara","Santa Barbara","Santa Barbara",2184,1078400,0.00851024034415038,0.028124702068834,0.138273168672155,0.0468851065140878,-0.000591542672413459,"2006-01","2006-Q1",1191100,-0.0946184199479473,"2004-11"
2014-12-31,"San Gorgonio","CA","Riverside","San Bernardino","San Bernardino",2185,208000,0.0126582278481013,0.0379241516966068,0.207897793263647,0.128592086431207,-0.012424345534125,"2006-07","2006-Q3",336300,-0.381504608980077,"2004-09"
2014-12-31,"Wildwood Park","CA","Riverside","San Bernardino","San Bernardino",2186,214300,0.0075223319228961,0.0278177458033573,0.112091333679294,0.0885661652678897,-0.0144195348603249,"2006-07","2006-Q3",334900,-0.36010749477456,"2004-07"
2014-12-31,"Loch Raven","MD","Baltimore","Baltimore City","Baltimore",2187,108100,-0.00916590284142988,-0.0243682310469314,-0.106611570247934,-0.0468356464122379,0.0102703043562031,"2007-06","2007-Q2",158500,-0.317981072555205,"2005-07"
2014-12-31,"Bird Land","CA","San Diego","San Diego","San Diego",2188,454900,0.0077536552946389,0.0190412186379928,0.0400091449474166,0.0387222370290343,-0.00841243059803987,"2005-12","2005-Q4",510800,-0.109436178543461,"2004-06"
2014-12-31,"Lakewood","FL","Jacksonville","Duval","Jacksonville",2189,137400,0.0102941176470588,0.0292134831460674,0.0684292379471229,-0.0190890989910962,-0.00919691981349879,"2006-09","2006-Q3",194300,-0.292846114256305,"2004-06"
2014-12-31,"Kelvin Park","IL","Chicago","Cook","Chicago",2190,221700,0.0114051094890511,0.0562172463077656,0.191935483870968,0.028648487516103,-0.0246666382192862,"2007-03","2007-Q1",340100,-0.348132902087621,"2002-12"
2014-12-31,"Silver City","WI","Milwaukee","Milwaukee","Milwaukee",2191,73700,0,0.0109739368998628,0.0543633762517883,-0.0288111419150063,-0.0294719085424283,"2008-02","2008-Q1",113700,-0.351802990325418,"2003-05"
2014-12-31,"Shannon Green","OH","Columbus","Franklin","Columbus",2192,86100,0.0177304964539007,0.062962962962963,0.148,-0.000695410964901999,-0.0374377919357926,"2005-05","2005-Q2",127100,-0.32258064516129,"1998-06"
2014-12-31,"Landover Sharmel","WA","Portland","Clark","Vancouver",2193,204500,0.0103754940711462,0.0230115057528764,0.0871876661350345,0.0215733645546139,0.0122259949066883,"2006-06","2006-Q2",240200,-0.148626144879267,"2005-07"
2014-12-31,"Lakeland","MD","Baltimore","Baltimore City","Baltimore",2194,70300,0.0100574712643678,0.0292825768667643,0.0399408284023669,-0.0443533362521322,0.0105438456419187,"2008-04","2008-Q2",98700,-0.28774062816616,"2005-08"
2014-12-31,"Pioneer Park","IA","Des Moines","Polk","Des Moines",2195,110000,-0.00181488203266788,-0.0054249547920434,-0.0125673249551167,0.00442169056523123,-0.00295151591139231,"2007-08","2007-Q3",118000,-0.0677966101694915,"2004-08"
2014-12-31,"Southside Slopes","PA","Pittsburgh","Allegheny","Pittsburgh",2196,93900,0.0129449838187702,0.0318681318681319,0.274084124830393,0.100394779964663,0.0772911034787473,"2014-12","2014-Q4",93900,0,"2014-12"
2014-12-31,"North Amherst","MA","Springfield","Hampshire","Amherst",2197,317500,0.00315955766192733,0.0124362244897959,0.0173021467478372,0.0107306758354229,0.00913565591923726,"2007-11","2007-Q4",329800,-0.0372953305033354,"2007-06"
2014-12-31,"Lakes and Birds","CA","San Francisco","Alameda","Fremont",2198,704900,0.0111892124515851,0.0375331174565793,0.139140271493213,0.0926055524850502,0.025105554091543,"2014-12","2014-Q4",704900,0,"2014-12"
2014-12-31,"Stanton Heights","PA","Pittsburgh","Allegheny","Pittsburgh",2199,117000,0.00515463917525773,0.00688468158347677,0.012987012987013,0.0274175813835451,0.0323468338628612,"2014-12","2014-Q4",117000,0,"2014-12"
2014-12-31,"Northwest Heights","OR","Portland","Multnomah","Portland",2200,648300,0.00480471171729696,0.0175796578245173,0.0634842519685039,0.0302319589321884,0.0213585281448505,"2007-04","2007-Q2",667100,-0.0281816819067606,"2006-06"
2014-12-31,"Palma Ceia","FL","Tampa","Hillsborough","Tampa",2201,395400,0.00329865516366404,0.0143663417136993,0.0677828787469619,0.0652916862173334,0.0146144796800269,"2006-04","2006-Q2",433400,-0.0876788186432857,"2005-08"
2014-12-31,"Lincoln Square","IL","Chicago","Cook","Chicago",2202,304500,0.00263417846559104,0.00528227137669198,0.0424512153372133,0.00629106719813222,0.00597149513099637,"2007-06","2007-Q2",320100,-0.0487347703842549,"2007-02"
2014-12-31,"Spring Park","FL","Jacksonville","Duval","Jacksonville",2203,80800,0,0.012531328320802,0.00123915737298637,-0.0419339370576314,-0.0181074550383572,"2007-06","2007-Q2",134900,-0.401037805782061,"2003-04"
2014-12-31,"South Park","IA","Des Moines","Polk","Des Moines",2204,115200,0.004359197907585,0.00699300699300699,0.0510948905109489,0.00457604477226625,0.00527117934548293,"2007-07","2007-Q3",123400,-0.06645056726094,"2005-11"
2014-12-31,"Vancouver Heights","WA","Portland","Clark","Vancouver",2205,185000,0.00982532751091703,0.0176017601760176,0.0933806146572104,0.0245155511765554,0.016481676629835,"2007-06","2007-Q2",208200,-0.111431316042267,"2005-09"
2014-12-31,"South Amherst","MA","Springfield","Hampshire","Amherst",2206,263100,0.00266768292682927,0.0111452728670254,-0.000379939209726444,0.00611595385343966,0.00153318417472637,"2007-05","2007-Q2",276100,-0.0470843897138718,"2005-02"
2014-12-31,"Laurel Greene","OH","Columbus","Franklin","Columbus",2207,118700,0.00338123415046492,0.0119352088661552,0.0970425138632163,-0.000168406880553529,-0.00813289876907852,"2005-10","2005-Q4",130600,-0.0911179173047473,"2002-05"
2014-12-31,"Anacostia","DC","Washington","District of Columbia","Washington",2208,227600,0.00931263858093126,0.020627802690583,0.046918123275069,0.0247609279832837,0.0339474473118175,"2007-10","2007-Q4",246700,-0.0774219700040535,"2006-03"
2014-12-31,"Biscayne Point","FL","Miami-Fort Lauderdale","Miami-Dade","Miami Beach",2209,901400,0.0134922419608725,0.0411180411180411,-0.0132457580733443,0.0308380527490517,0.0363572078786114,"2007-07","2007-Q3",1000600,-0.0991405156905856,"2006-07"
2014-12-31,"Seaview","WA","Seattle","King","Seattle",2210,478900,0.00736222128733698,0.0144037280237238,0.0518339556336481,0.0343957750690009,0.0260236841588701,"2007-09","2007-Q3",487100,-0.0168343256004927,"2006-11"
2014-12-31,"Holland","MN","Minneapolis-St Paul","Hennepin","Minneapolis",2211,150000,0.0073875083948959,0.0337698139214335,-0.0170380078636959,0.0143292996622164,-0.0149021137489358,"2007-02","2007-Q1",181800,-0.174917491749175,"2003-02"
2014-12-31,"Swan Canyon","CA","San Diego","San Diego","San Diego",2212,290100,0.00729166666666667,0.012565445026178,0.0514679231605654,0.0959287800700881,-0.0178353600223258,"2006-04","2006-Q2",393800,-0.263331640426613,"2004-01"
2014-12-31,"Southeastern Hills","KY","Lexington","Fayette","Lexington",2213,135100,0.00595681310498883,0.0219364599092284,0.0671406003159558,0.0150129016046068,0.0103344562591772,"2014-12","2014-Q4",135100,0,"2014-12"
2014-12-31,"South East End","MI","Grand Rapids","Kent","Grand Rapids",2214,102600,0.0118343195266272,0.0405679513184584,0.12253829321663,0.0354473452938584,-0.0111724742292859,"2006-05","2006-Q2",119300,-0.139983235540654,"2002-03"
2014-12-31,"Twenty-Fifth Ave","CA","San Francisco","San Mateo","San Mateo",2215,926700,0.0141168745896257,0.0344943067649029,0.0870381231671554,0.0588964830064416,0.0245109078144508,"2014-12","2014-Q4",926700,0,"2014-12"
2014-12-31,"SableRidge","CO","Denver","Arapahoe","Aurora",2216,125000,0.0229132569558101,0.0748065348237317,0.226692836113837,0.0972295452421386,-0.0000799648196997405,"2004-02","2004-Q1",132100,-0.0537471612414837,"2001-05"
2014-12-31,"Miraloma Park","CA","San Francisco","San Francisco","San Francisco",2217,1089000,0.0092678405931418,0.0243627128209952,0.0795003965107058,0.0705360374556945,0.0330906655050744,"2014-12","2014-Q4",1089000,0,"2014-12"
2014-12-31,"Regency","FL","Jacksonville","Duval","Jacksonville",2218,82800,0.0134638922888617,0.0247524752475248,0.159663865546218,-0.0191398293479264,-0.0239371402412736,"2007-03","2007-Q1",157400,-0.473951715374841,"2003-07"
2014-12-31,"Wakefield","AR","Little Rock","Pulaski","Little Rock",2219,55500,0.0164835164835165,0.0315985130111524,0.00361663652802893,-0.0212745047207287,-0.00178416821619709,"2008-04","2008-Q2",66000,-0.159090909090909,"2004-08"
2014-12-31,"Harlem Park","MD","Baltimore","Baltimore City","Baltimore",2220,48100,-0.0123203285420945,-0.0183673469387755,-0.030241935483871,-0.00652318226508564,-0.00446230420248472,"2007-06","2007-Q2",59900,-0.196994991652755,"2005-06"
2014-12-31,"South Fairmount","OH","Cincinnati","Hamilton","Cincinnati",2221,45300,0.00221238938053097,0.0248868778280543,-0.0582120582120582,-0.00175670826081187,-0.0376619546188053,"2006-08","2006-Q3",69600,-0.349137931034483,"1997-11"
2014-12-31,"Crystal Lake","FL","Lakeland","Polk","Lakeland",2222,85800,0.0117924528301887,0.03125,0.175342465753425,-0.0149254226248232,-0.0161778607228269,"2006-11","2006-Q4",151800,-0.434782608695652,"2003-11"
2014-12-31,"Malibar Heights","AL","Mobile","Mobile","Mobile",2223,93200,-0.00639658848614072,-0.00320855614973262,-0.017913593256059,-0.0406645372185022,-0.00170072088932605,"2008-08","2008-Q3",127800,-0.270735524256651,"2004-11"
2014-12-31,"Prospect Hill","CT","New Haven","New Haven","New Haven",2224,324900,0.00900621118012422,0.0181761203384519,-0.0313059033989267,-0.0119336176433783,0.00133320818287763,"2005-12","2005-Q4",388700,-0.164136866478004,"2005-02"
2014-12-31,"Harwood Lane","NC","Charlotte","Mecklenburg","Charlotte",2225,144200,0.000693962526023595,0.00980392156862745,0.0602941176470588,0.0146290593334573,-0.00266509196227127,"2007-03","2007-Q1",155700,-0.0738599871547848,"2003-02"
2014-12-31,"Ogden","WA","Portland","Clark","Vancouver",2226,171900,0.0111764705882353,0.0336740829825616,0.0935114503816794,0.015979805736501,0.00840363073632622,"2007-06","2007-Q2",200400,-0.142215568862275,"2005-06"
2014-12-31,"Weibel","CA","San Francisco","Alameda","Fremont",2227,1324100,0.00211912510406418,0.00960731986275257,0.053129722421061,0.0733786919290067,0.0408073469421322,"2014-12","2014-Q4",1324100,0,"2014-12"
2014-12-31,"Rolling Hills","FL","Jacksonville","Duval","Jacksonville",2228,103300,0.0117531831537708,0.0476673427991886,0.137665198237885,-0.0214004773544412,-0.0109298356314269,"2007-02","2007-Q1",150200,-0.312250332889481,"2003-12"
2014-12-31,"Mission Beach","CA","San Diego","San Diego","San Diego",2229,843700,0.00142433234421365,0.00118666192001899,-0.0395036429872495,0.0282492415456166,0.00366409521409339,"2006-06","2006-Q2",916100,-0.079030673507259,"2005-10"
2014-12-31,"Mount Vernon-Hollywood-Montclair","KY","Lexington","Fayette","Lexington",2230,204800,0.000977517106549365,-0.00146270112140419,0.0790305584826133,0.0338467618825973,0.0251856147884082,"2014-09","2014-Q3",205100,-0.00146270112140419,"2014-08"
2014-12-31,"Willowcreek","CA","Sacramento","Sacramento","Sacramento",2231,341800,0.00588581518540318,0.0196897374701671,0.0631415241057543,0.0321370172696795,-0.0283085805250609,"2006-01","2006-Q1",503700,-0.321421481040302,"2003-06"
2014-12-31,"Argyle Forest","FL","Jacksonville","Duval","Jacksonville",2232,107500,-0.00921658986175115,-0.0110395584176633,0.167209554831705,-0.00869854962002892,-0.0134592222219562,"2006-09","2006-Q3",159100,-0.324324324324324,"2003-11"
2014-12-31,"Mckinley Mitchell","OK","Tulsa","Tulsa","Tulsa",2233,58000,0.00346020761245675,0.0193321616871705,0.0564663023679417,0.00208190560645627,0.00387440027463937,"2009-01","2009-Q1",59900,-0.0317195325542571,"2007-05"
2014-12-31,"Cotswold","NC","Charlotte","Mecklenburg","Charlotte",2234,292400,0.00862366333218351,0.0252454417952314,0.141741507223741,0.0292883200994769,0.0374214756448208,"2014-12","2014-Q4",292400,0,"2014-12"
2014-12-31,"Summerville","GA","Augusta","Richmond","Augusta",2235,169400,0.01194743130227,0.0304136253041363,0.0707964601769911,0.00059136646908442,0.00782340745603283,"2006-06","2006-Q2",183600,-0.0773420479302832,"2005-09"
2014-12-31,"Fairmont Park","IA","Des Moines","Polk","Des Moines",2236,101700,0.000984251968503937,0.00593471810089021,0.0293522267206478,0,0.00630992981450174,"2007-04","2007-Q2",107500,-0.053953488372093,"2006-03"
2014-12-31,"Wesley Heights","DC","Washington","District of Columbia","Washington",2237,533000,0.00641993957703928,0.00927854572997538,0.0677083333333333,0.0174643524377638,0.0179571533578908,"2006-09","2006-Q3",547700,-0.0268395106810298,"2006-02"
2014-12-31,"Edgebrook","IL","Chicago","Cook","Chicago",2238,428500,0,-0.0051079637798932,-0.0064920009274287,0.00511850834150973,-0.00320981015037769,"2007-02","2007-Q1",521700,-0.178646731838221,"2004-09"
2014-12-31,"Port Tampa City","FL","Tampa","Hillsborough","Tampa",2239,144700,0.00976971388695045,0.0291607396870555,-0.0455145118733509,-0.00901169058068774,-0.00123551560331125,"2007-03","2007-Q1",214900,-0.326663564448581,"2004-12"
2014-12-31,"Montibello","NC","Charlotte","Mecklenburg","Charlotte",2240,628700,0.00559820857325656,0.0181376518218623,0.0745171765510169,0.0329199255111987,0.0281711341984974,"2014-12","2014-Q4",628700,0,"2014-12"
2014-12-31,"Martin Park","MI","Detroit","Wayne","Detroit",2241,41500,-0.00717703349282297,-0.0165876777251185,-0.0715883668903803,-0.0676337157796609,-0.0757162326663536,"2004-12","2004-Q4",91200,-0.544956140350877,
2014-12-31,"Overton","AL","Mobile","Mobile","Mobile",2242,214600,-0.00602130616025938,-0.0178489702517162,0.0347155255544841,-0.0251917337964771,0.00221691406518687,"2007-03","2007-Q1",296900,-0.277197709666554,"2005-05"
2014-12-31,"Ridgeway","CT","Stamford","Fairfield","Stamford",2243,392800,0.00717948717948718,0.0189364461738003,0.0149870801033592,-0.00126807407819207,-0.0119771857675837,"2007-10","2007-Q4",501300,-0.216437263115899,"2003-12"
2014-12-31,"Lindridge - Martin Manor","GA","Atlanta","Fulton","Atlanta",2244,300400,0.00839207787848271,0.0294722412611378,0.0987564008778347,0.0283604156794839,0.0178450555450169,"2014-12","2014-Q4",300400,0,"2014-12"
2014-12-31,"Harbour Island","FL","Tampa","Hillsborough","Tampa",2245,268200,0.00600150037509377,0.0182232346241458,0.0613375544123467,0.0378813577477901,-0.00361821745818047,"2006-04","2006-Q2",350200,-0.234151913192461,"2004-11"
2014-12-31,"McClure Park","OK","Tulsa","Tulsa","Tulsa",2246,67600,0,0.00895522388059702,0.0320610687022901,-0.000295595676848781,0.00707221650217993,"2010-03","2010-Q1",68700,-0.0160116448326055,"2009-12"
2014-12-31,"Sylvan Hills","GA","Atlanta","Fulton","Atlanta",2247,48100,-0.0020746887966805,-0.014344262295082,0.0190677966101695,-0.0426102390943459,-0.0572151438365444,"2006-11","2006-Q4",103200,-0.53391472868217,"1998-03"
2014-12-31,"Oriole Park","IL","Chicago","Cook","Chicago",2248,262400,-0.00303951367781155,-0.0131628431741256,-0.0537324197619906,-0.0106281511423415,-0.0217087294032103,"2006-11","2006-Q4",371500,-0.293674293405114,"2003-03"
2014-12-31,"Rockwood","WA","Spokane","Spokane","Spokane",2249,259100,0.00817120622568093,0.0318598168060534,0.049837925445705,-0.00441787409852779,0.0233976850818998,"2007-04","2007-Q2",277700,-0.0669787540511343,"2006-07"
2014-12-31,"Valhalla","WI","Milwaukee","Milwaukee","Milwaukee",2250,73400,-0.0147651006711409,-0.0392670157068063,-0.0732323232323232,-0.0488765848757089,-0.0372586311252948,"2007-06","2007-Q2",128300,-0.427903351519875,"2000-09"
2014-12-31,"Amity","CT","New Haven","New Haven","New Haven",2251,128300,-0.00388198757763975,-0.0145929339477727,-0.142952571810287,-0.055396553306133,-0.0222043259257823,"2007-02","2007-Q1",204700,-0.373229115779189,"2003-05"
2014-12-31,"Riviera - Westchester","CA","Bakersfield","Kern","Bakersfield",2252,197800,0.00406091370558376,0.00918367346938776,0.0243397203521491,0.0514715673072261,-0.00825735762541424,"2006-07","2006-Q3",300900,-0.34263875041542,"2004-10"
2014-12-31,"Woodstock","FL","Jacksonville","Duval","Jacksonville",2253,47700,-0.00831600831600832,0.00421052631578947,0.127659574468085,-0.0625964521492337,-0.044119381011033,"2007-09","2007-Q3",85600,-0.442757009345794,"1998-12"
2014-12-31,"Ginter Park","VA","Richmond","Richmond City","Richmond",2254,279700,0.00539180445722502,0.0126719768283852,0.0626899696048632,0.0196242825379787,0.0212312470374416,"2014-12","2014-Q4",279700,0,"2014-12"
2014-12-31,"Sheldon","AL","Mobile","Mobile","Mobile",2255,149200,0.00134228187919463,0.0135869565217391,0.0559094125973107,-0.012394124451435,0.00545506478411806,"2007-12","2007-Q4",194100,-0.231324059763009,"2005-03"
2014-12-31,"Midtown","CA","San Diego","San Diego","San Diego",2256,725600,0.00582201275298032,0.016104187088643,0.0370158639416893,0.0346735906932638,-0.00119116656289653,"2006-06","2006-Q2",758200,-0.0429965708256397,"2004-10"
2014-12-31,"Uptown","WA","Seattle","King","Seattle",2257,318700,0.00441222817522849,0.0127105179536066,0.0691043274069104,0.0272595567917195,0.0263969908005195,"2007-09","2007-Q3",350800,-0.0915051311288484,"2006-04"
2014-12-31,"West End","GA","Atlanta","Fulton","Atlanta",2258,76800,-0.0179028132992327,-0.00389105058365759,0.0756302521008403,-0.00258401387984564,-0.055194979241635,"2006-09","2006-Q3",150800,-0.490716180371353,"1999-08"
2014-12-31,"Terrace Hills","AL","Mobile","Mobile","Mobile",2259,108700,0,0.0111627906976744,0.0245051837888784,-0.0237797439775151,0.00520579742797556,"2007-02","2007-Q1",137000,-0.206569343065693,"2005-05"
